P3094S3,P3087S1,P3095S3,P3101
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,750000,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,1095000,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,975000,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,1
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,1
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
45000,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
50000,NA,NA,1
NA,NA,NA,2
NA,NA,50000,1
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,1
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,1
25000,NA,NA,1
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
60000,NA,NA,1
45000,NA,NA,2
45000,NA,NA,2
40000,NA,NA,2
NA,NA,NA,2
NA,NA,NA,1
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,80000,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
70000,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
60000,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,1
NA,NA,NA,2
NA,NA,NA,1
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
20000,NA,NA,2
NA,NA,NA,2
NA,NA,NA,1
NA,NA,NA,1
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,1
NA,NA,NA,1
NA,975000,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,1
70000,NA,70000,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
30000,NA,NA,2
NA,NA,NA,2
200000,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
100000,NA,NA,2
100000,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
NA,NA,NA,2
