PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240727;07;2024;7860383;1;2;1;70;20;1;151.65014117;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860384;1;2;1;70;20;1;190.99486028;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860384;1;3;1;70;20;1;190.99486028;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860388;1;2;1;70;20;1;165.0839709;20;1;;;;;;;;;1;24;0;3;1;7;2;2;;2;;.;4110;86;8621;
20240727;07;2024;7860388;1;3;1;70;20;1;165.0839709;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860388;1;4;1;70;20;1;165.0839709;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860388;1;5;1;70;20;1;165.0839709;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860388;1;6;1;70;20;1;165.0839709;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860389;1;2;1;70;20;1;316.16748158;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860390;1;1;1;70;20;1;420.96348078;20;1;;;;;;;;;1;240;4;4;4;1;2;2;;2;;.;9111;81;8121;
20240727;07;2024;7860391;1;1;1;70;20;1;179.72518233;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860391;1;4;1;70;20;1;179.72518233;20;;1;1;6;1;;;48;1500000;1;12;1;7;1;3;2;2;;2;;5120;5120;56;5611;
20240727;07;2024;7860392;1;3;1;70;20;1;450.11398765;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860393;1;1;1;70;20;1;209.20199502;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860394;1;2;1;70;20;1;193.17601973;20;1;;;;;;;;;1;276;5;5;1;4;2;3;;2;;.;7231;45;4520;
20240727;07;2024;7860394;1;3;1;70;20;1;193.17601973;20;;2;1;20;1;;;48;1500000;1;6;5;8;1;9;2;2;;2;;2611;2611;82;8299;
20240727;07;2024;7860396;1;1;1;70;20;1;101.60704452;20;1;;;;;;;;;1;132;1;4;4;1;2;2;;2;;.;9111;81;8121;
20240727;07;2024;7860396;1;2;1;70;20;1;101.60704452;20;1;;;;;;;;;1;48;1;4;4;1;2;2;;2;;.;7112;42;4290;
20240727;07;2024;7860396;1;3;1;70;20;1;101.60704452;20;;2;1;24;1;;;48;2000000;1;6;1;8;1;5;2;2;;2;;2611;5223;47;4774;
20240727;07;2024;7860396;1;4;1;70;20;1;101.60704452;20;1;;;;;1;;48;1300000;1;24;1;3;1;4;2;2;;2;;.;5223;47;4774;
20240727;07;2024;7860396;1;6;1;70;20;1;101.60704452;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860397;1;2;1;70;20;1;216.6911304;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860397;1;3;1;70;20;1;216.6911304;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860397;1;4;1;70;20;1;216.6911304;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860397;1;5;1;70;20;1;216.6911304;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860398;1;1;1;70;20;1;137.8637647;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860398;1;2;1;70;20;1;137.8637647;20;1;;;;;;;;;1;120;1;5;1;10;2;3;;2;;.;0000;10;1040;
20240727;07;2024;7860399;1;1;1;70;20;1;175.61456339;20;1;;;;;;;;;1;24;1;5;4;1;2;3;;2;;.;2411;69;6920;
20240727;07;2024;7860399;1;2;1;70;20;1;175.61456339;20;1;;;;;;;;;1;60;1;5;1;10;2;3;;2;;.;3322;64;6412;
20240727;07;2024;7860401;1;1;1;70;20;1;227.00968085;20;;1;1;8;1;;;48;2000000;1;36;1;8;4;10;2;2;;2;;2634;2634;88;8891;
20240727;07;2024;7860401;1;3;1;70;20;1;227.00968085;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860402;1;1;1;70;20;1;137.8637647;20;;2;1;16;1;;;48;2500000;1;5;1;8;1;2;2;2;;2;;5223;5223;14;1410;
20240727;07;2024;7860409;1;1;1;70;20;1;271.17390128;20;1;;;;;;3;;2500000;1;6;1;8;1;10;2;2;;2;;.;2655;60;6020;
20240727;07;2024;7860409;1;2;1;70;20;1;271.17390128;20;1;;;;;2;5;;1500000;1;12;1;4;1;7;2;2;;2;;.;3521;60;6020;
20240727;07;2024;7860409;1;3;1;70;20;1;271.17390128;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860410;1;2;1;70;20;1;274.81782053;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860411;1;1;1;70;20;1;111.76774897;20;1;;;;;;;;;1;36;4;6;4;1;2;2;;2;;.;8172;47;4752;
20240727;07;2024;7860411;1;2;1;70;20;1;111.76774897;20;1;;;;;;;;;1;240;4;3;4;1;2;2;;2;;.;9121;96;9601;
20240727;07;2024;7860411;1;3;1;70;20;1;111.76774897;20;1;;;;;;;;;1;340;4;4;4;1;2;2;;2;;.;6111;01;0113;
20240727;07;2024;7860412;1;1;1;70;20;1;165.26168222;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860412;1;4;1;70;20;1;165.26168222;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860413;1;3;1;70;20;1;220.48241354;20;1;;;;;;;;;1;180;1;4;4;1;2;2;;2;;.;7512;10;1082;
20240727;07;2024;7860413;1;4;1;70;20;1;220.48241354;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860415;1;3;1;70;20;1;229.21207181;20;1;;;;;;;;;1;6;0;3;1;3;2;2;;2;;.;9112;47;4741;
20240727;07;2024;7860418;1;2;1;70;20;1;296.60032209;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860420;1;2;1;70;20;1;226.79179391;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860421;1;1;1;70;20;1;342.33311031;20;;2;1;96;1;;;48;1500000;1;24;5;8;1;8;2;2;;2;;5321;5321;86;8610;
20240727;07;2024;7860422;1;1;1;70;20;1;254.97771331;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860422;1;2;1;70;20;1;254.97771331;20;1;;;;;;;;;1;3;1;4;4;1;2;2;;2;;.;7522;95;9524;
20240727;07;2024;7860423;1;2;1;70;20;1;304.57349275;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860424;1;4;1;70;20;1;199.09984768;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860425;1;2;1;70;20;1;318.64875219;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860426;1;1;1;70;20;1;424.96285552;20;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;9121;96;9601;
20240727;07;2024;7860427;1;1;1;70;20;1;386.10556215;20;1;;;;;;;;;1;36;4;3;3;1;2;2;;2;;.;9111;97;9700;
20240727;07;2024;7860427;1;4;1;70;20;1;386.10556215;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860429;1;1;1;70;20;1;102.47524756;20;1;;;;;;;;;1;24;5;3;4;1;2;2;;2;;.;9411;56;5619;
20240727;07;2024;7860429;1;3;1;70;20;1;102.47524756;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860430;1;2;1;70;20;1;213.05699565;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860430;1;3;1;70;20;1;213.05699565;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860432;1;1;1;70;20;1;147.5141842;20;1;;;;;;;;;1;120;5;3;4;1;2;2;;2;;.;9111;81;8121;
20240727;07;2024;7860433;1;2;1;70;20;1;199.13044566;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860433;1;3;1;70;20;1;199.13044566;20;1;;;;;1;;48;1000000;1;2;0;6;4;1;2;2;;2;;.;9611;38;3830;
20240727;07;2024;7860433;1;4;1;70;20;1;199.13044566;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860434;1;2;1;70;20;1;239.812752;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860435;1;2;1;70;20;1;208.96126788;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860435;1;3;1;70;20;1;208.96126788;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860436;1;1;1;70;20;1;307.57806823;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860436;1;3;1;70;20;1;307.57806823;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860437;1;5;1;70;20;1;243.20131282;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860438;1;1;1;70;20;1;162.21794184;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860438;1;2;1;70;20;1;162.21794184;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860438;1;3;1;70;20;1;162.21794184;20;1;;;;;;;;;1;12;5;3;1;8;2;2;;2;;.;5223;47;4771;
20240727;07;2024;7860439;1;2;1;70;20;1;201.37051734;20;1;;;;;2;5;;800000;1;12;0;3;1;4;2;2;;2;;.;9412;56;5611;
20240727;07;2024;7860441;1;1;1;70;20;1;202.36326453;20;1;;;;;;;;;1;120;5;3;4;1;2;2;;2;;.;9111;81;8121;
20240727;07;2024;7860442;1;1;1;70;20;1;127.04887106;20;1;;;;;2;5;;500000;1;1;0;3;4;1;2;2;;2;;.;9111;81;8121;
20240727;07;2024;7860443;1;1;1;70;20;1;190.92050551;20;1;;;;;;;;;1;52;4;5;4;1;2;2;;2;;.;9121;96;9601;
20240727;07;2024;7860444;1;1;1;70;20;1;294.6216347;20;1;;;;;;;;;1;300;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240727;07;2024;7860444;1;2;1;70;20;1;294.6216347;20;1;;;;;;;;;1;240;0;4;7;3;2;2;;2;;.;9211;01;0123;
20240727;07;2024;7860444;1;3;1;70;20;1;294.6216347;20;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;7531;14;1410;
20240727;07;2024;7860444;1;5;1;70;20;1;294.6216347;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860445;1;3;1;70;20;1;308.7599113;20;1;;;;;1;;20;400000;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860446;1;1;1;70;20;1;358.73255714;20;1;;;;;;;;;1;12;4;5;4;1;2;2;;2;;.;9313;41;4111;
20240727;07;2024;7860448;1;1;1;70;20;1;435.90079569;20;;1;1;8;3;;;48;800000;1;2;0;8;3;1;2;2;;2;;9111;9111;97;9700;
20240727;07;2024;7860448;1;3;1;70;20;1;435.90079569;20;;1;1;8;1;;;60;700000;1;11;0;6;1;2;2;2;;2;;5221;9621;64;6499;
20240727;07;2024;7860449;1;1;1;70;20;1;295.25273041;20;1;;;;;;;;;1;120;4;6;4;1;2;2;;2;;.;3322;47;4792;
20240727;07;2024;7860449;1;3;1;70;20;1;295.25273041;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860450;1;3;1;70;20;1;371.27390874;20;;1;1;4;1;;;48;1300000;1;2;4;6;4;3;2;2;;2;;5414;9621;47;4711;
20240727;07;2024;7860451;1;1;1;70;20;1;340.59490581;20;;2;1;96;3;;;24;600000;1;24;5;6;3;1;2;2;;1;120000;9111;9111;97;9700;
20240727;07;2024;7860451;1;4;1;70;20;1;340.59490581;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860453;1;2;1;70;20;1;303.2983075;20;;2;1;24;1;;;48;1300000;1;4;0;4;1;7;2;2;;2;;5223;9412;56;5611;
20240727;07;2024;7860453;1;3;1;70;20;1;303.2983075;20;1;;;;;1;;48;1300000;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860453;2;2;2;70;20;1;303.2983075;20;1;;;;;2;5;;1300000;1;1;0;8;1;4;2;2;;2;;.;9412;56;5611;
20240727;07;2024;7860455;1;1;1;70;20;1;224.27292738;20;;2;1;84;1;;;48;1300000;1;60;0;8;2;10;2;2;;2;;5321;5321;86;8610;
20240727;07;2024;7860456;1;2;1;70;20;1;316.16748158;20;1;;;;;1;;48;1300000;1;7;0;8;1;6;2;2;;2;;.;5223;47;4771;
20240727;07;2024;7860457;1;1;1;70;20;1;179.17260567;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860457;1;2;1;70;20;1;179.17260567;20;1;;;;;;;;;1;60;5;5;1;9;2;3;;2;;.;8332;38;3811;
20240727;07;2024;7860457;1;4;1;70;20;1;179.17260567;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860459;1;1;1;70;20;1;290.98314376;20;;2;1;160;1;;;48;3000000;1;160;5;7;1;8;2;2;;2;;8342;8112;05;0510;
20240727;07;2024;7860459;1;2;1;70;20;1;290.98314376;20;1;;;;;;;;;1;15;5;3;1;8;2;2;;2;;.;3312;74;7490;
20240727;07;2024;7860460;1;2;1;70;20;1;327.34840533;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860460;1;3;1;70;20;1;327.34840533;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860462;1;1;1;70;20;1;318.20084251;20;1;;;;;;;;;1;24;0;4;3;1;2;2;;2;;.;5311;97;9700;
20240727;07;2024;7860462;1;2;1;70;20;1;318.20084251;20;1;;;;;2;5;;1300000;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860463;1;2;1;70;20;1;352.70684092;20;1;;;;;;;;;1;120;0;8;1;7;2;2;;2;;.;5223;47;4771;
20240727;07;2024;7860464;1;5;1;70;20;1;396.58051345;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860465;1;2;1;70;20;1;255.82086049;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860466;1;3;1;70;20;1;241.01393379;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860467;1;1;1;70;20;1;302.37244267;20;1;;;;;;;;;1;24;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240727;07;2024;7860468;1;2;1;70;20;1;180.90971676;20;1;;;;;;;;;1;180;0;7;1;2;2;2;;2;;.;5223;47;4771;
20240727;07;2024;7860468;1;3;1;70;20;1;180.90971676;20;1;;;;;;;;;1;420;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240727;07;2024;7860472;1;1;1;70;20;1;112.78743501;20;1;;;;;;;;;1;600;1;8;2;10;2;2;;2;;.;5413;84;8424;
20240727;07;2024;7860472;1;3;1;70;20;1;112.78743501;20;;2;1;50;1;;;48;1460000;1;24;1;3;1;6;2;2;;2;;4110;5223;96;9603;
20240727;07;2024;7860473;1;1;1;70;20;1;117.38073812;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860473;1;3;1;70;20;1;117.38073812;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860474;1;2;1;70;20;1;171.38261878;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860474;1;3;1;70;20;1;171.38261878;20;1;;;;;;;;;1;24;1;4;1;4;2;2;;2;;.;5142;96;9602;
20240727;07;2024;7860475;1;1;1;70;20;1;182.13700831;20;1;;;;;;;;;1;360;1;4;1;8;2;2;;2;;.;5120;55;5511;
20240727;07;2024;7860475;1;3;1;70;20;1;182.13700831;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860476;1;1;1;70;20;1;172.82459499;20;1;;;;;;;;;1;120;1;4;4;10;2;2;;2;;.;4311;84;8413;
20240727;07;2024;7860476;1;3;1;70;20;1;172.82459499;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860476;1;5;1;70;20;1;172.82459499;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860476;1;6;1;70;20;1;172.82459499;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860476;1;7;1;70;20;1;172.82459499;20;1;;;;;;;;;1;120;1;4;4;1;2;2;;2;;.;9313;41;4111;
20240727;07;2024;7860480;1;1;1;70;20;1;101.60704452;20;1;;;;;;;;;1;12;4;3;1;7;2;2;;2;;.;5223;47;4761;
20240727;07;2024;7860480;1;2;1;70;20;1;101.60704452;20;1;;;;;;;;;1;120;4;3;4;1;2;2;;2;;.;8324;49;4921;
20240727;07;2024;7860480;1;3;1;70;20;1;101.60704452;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860482;1;1;1;70;20;1;194.0471225;20;1;;;;;;;;;1;240;4;5;2;8;2;3;;2;;.;4110;85;8544;
20240727;07;2024;7860483;1;1;1;70;20;1;230.63313419;20;1;;;;;;;;;1;72;4;3;1;4;2;2;;2;;.;1412;56;5619;
20240727;07;2024;7860483;1;2;1;70;20;1;230.63313419;20;1;;;;;;;;;1;240;4;4;4;1;2;2;;2;;.;9111;81;8121;
20240727;07;2024;7860483;1;3;1;70;20;1;230.63313419;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860483;1;5;1;70;20;1;230.63313419;20;;1;1;4;1;;;48;1500000;1;36;4;8;1;6;2;2;;2;;2421;4110;45;4541;
20240727;07;2024;7860483;1;6;1;70;20;1;230.63313419;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860484;1;2;1;70;20;1;227.00968085;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860484;1;3;1;70;20;1;227.00968085;20;1;;;;;;;;;1;12;4;4;4;1;2;2;;2;;.;9111;81;8121;
20240727;07;2024;7860485;1;2;1;70;20;1;244.04710411;20;1;;;;;;;;;1;240;4;3;3;1;2;2;;2;;.;5311;97;9700;
20240727;07;2024;7860485;1;3;1;70;20;1;244.04710411;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860491;1;3;1;70;20;1;296.50359187;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860492;1;1;1;70;20;1;232.44638407;20;1;;;;;;;;;1;300;0;3;1;2;2;2;;2;;.;5223;47;4772;
20240727;07;2024;7860492;1;2;1;70;20;1;232.44638407;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860492;1;3;1;70;20;1;232.44638407;20;1;;;;;1;;40;1300000;1;72;0;3;1;3;2;2;;2;;.;5246;10;1081;
20240727;07;2024;7860493;1;2;1;70;20;1;177.02636455;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860493;1;3;1;70;20;1;177.02636455;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860494;1;1;1;70;20;1;111.76774897;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860494;1;2;1;70;20;1;111.76774897;20;1;;;;;;;;;1;600;0;3;4;1;2;2;;2;;.;9121;96;9601;
20240727;07;2024;7860494;2;1;2;70;20;1;111.76774897;20;1;;;;;;;;;1;48;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240727;07;2024;7860494;2;4;2;70;20;1;111.76774897;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860494;2;5;2;70;20;1;111.76774897;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860496;1;1;1;70;20;1;190.77639489;20;1;;;;;;;;;1;240;0;5;2;10;2;2;;2;;.;2320;85;8551;
20240727;07;2024;7860496;1;2;1;70;20;1;190.77639489;20;1;;;;;2;5;;500000;1;48;0;4;4;1;2;2;;2;;.;5223;47;4771;
20240727;07;2024;7860496;1;4;1;70;20;1;190.77639489;20;1;;;;;;;;;1;0;3;3;1;4;2;2;;1;900000;.;5230;56;5619;
20240727;07;2024;7860503;1;5;1;70;20;1;296.87656747;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860503;1;6;1;70;20;1;296.87656747;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860505;1;1;1;70;20;1;249.02714054;20;1;;;;;;;;;1;60;0;4;1;10;2;3;;2;;.;1342;86;8610;
20240727;07;2024;7860506;1;1;1;70;20;1;264.74692529;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860506;1;3;1;70;20;1;264.74692529;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860507;1;1;1;70;20;1;219.23874458;20;1;;;;;1;;48;1300000;1;48;1;7;1;7;2;2;;2;;.;3321;65;6511;
20240727;07;2024;7860507;1;2;1;70;20;1;219.23874458;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860508;1;2;1;70;20;1;307.71884759;20;1;;;;;2;5;;1800000;1;16;0;3;1;10;2;2;;2;;.;5223;47;4719;
20240727;07;2024;7860508;1;3;1;70;20;1;307.71884759;20;1;;;;;1;;48;1300000;1;12;0;6;4;2;2;2;;2;;.;5120;56;5611;
20240727;07;2024;7860508;1;4;1;70;20;1;307.71884759;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860509;1;1;1;70;20;1;264.74692529;20;1;;;;;;;;;1;96;1;4;2;10;2;3;;2;;.;2341;85;8530;
20240727;07;2024;7860509;1;2;1;70;20;1;264.74692529;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860511;1;2;1;70;20;1;259.41151312;20;1;;;;;2;5;;1800000;1;60;0;3;1;2;2;2;;2;;.;5223;47;4741;
20240727;07;2024;7860511;1;3;1;70;20;1;259.41151312;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860511;1;4;1;70;20;1;259.41151312;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860513;1;1;1;70;20;1;331.41710777;20;1;;;;;;;;;1;48;0;5;1;10;2;3;;2;;.;5413;84;8424;
20240727;07;2024;7860514;1;1;1;70;20;1;252.11027378;20;1;;;;;;;;;1;48;1;7;4;1;2;2;;2;;.;3322;47;4792;
20240727;07;2024;7860514;1;2;1;70;20;1;252.11027378;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240728;07;2024;7860519;1;1;1;70;20;1;145.94997248;20;1;;;;;;;;;1;12;5;4;4;1;2;2;;2;;.;5223;47;4773;
20240728;07;2024;7860520;1;1;1;70;20;1;294.60868287;20;1;;;;;;;;;1;24;1;4;4;1;2;2;;2;;.;8321;49;4921;
20240728;07;2024;7860520;1;2;1;70;20;1;294.60868287;20;1;;;;;;;;;1;6;1;1;1;10;2;2;;2;;.;6113;84;8412;
20240728;07;2024;7860521;1;2;1;70;20;1;201.37197906;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240728;07;2024;7860521;1;3;1;70;20;1;201.37197906;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860522;1;2;1;70;23;1;359.30954126;23;1;;;;;;;;;1;3;0;8;1;10;2;2;;2;;.;2634;85;8544;
20240727;07;2024;7860523;1;2;1;70;23;1;252.64336624;23;1;;;;;;;;;1;120;0;6;2;10;2;2;;2;;.;3312;64;6412;
20240727;07;2024;7860523;1;3;1;70;23;1;252.64336624;23;;1;1;8;1;;;48;3000000;1;12;0;8;4;10;2;2;;2;;1420;2635;84;8412;
20240727;07;2024;7860524;1;1;1;70;23;1;277.90770287;23;1;;;;;;;;;1;120;0;6;4;1;2;2;;2;;.;5246;56;5619;
20240727;07;2024;7860524;1;2;1;70;23;1;277.90770287;23;1;;;;;;;;;1;240;0;4;1;3;2;2;;2;;.;8342;42;4290;
20240727;07;2024;7860526;1;1;1;70;23;1;389.52460431;23;1;;;;;;;;;1;180;0;3;4;1;2;2;;2;;.;9121;96;9601;
20240727;07;2024;7860526;1;2;1;70;23;1;389.52460431;23;;1;1;8;2;;;40;1800000;1;12;0;6;1;3;2;2;;2;;7422;3344;86;8621;
20240727;07;2024;7860528;1;2;1;70;23;1;233.61086496;23;1;;;;;;;;;1;6;0;3;1;2;2;2;;2;;.;5246;56;5613;
20240727;07;2024;7860529;1;1;1;70;23;1;157.1926679;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860529;1;3;1;70;23;1;157.1926679;23;;1;1;4;1;;;48;1300000;1;1;0;8;3;1;2;2;;1;300000;5311;9111;97;9700;
20240727;07;2024;7860529;1;4;1;70;23;1;157.1926679;23;;1;1;8;4;;;48;1500000;1;12;0;8;1;3;2;2;;2;;9611;9412;56;5611;
20240727;07;2024;7860530;1;3;1;70;23;1;93.37164184;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860530;1;4;1;70;23;1;93.37164184;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860531;1;2;1;70;23;1;233.61086496;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860533;1;1;1;70;23;1;488.52518958;23;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;9111;81;8121;
20240727;07;2024;7860534;1;1;1;70;23;1;173.49817967;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860534;1;2;1;70;23;1;173.49817967;23;;1;1;4;1;;;48;3500000;2;;;;;;;2;;2;;2261;;;;
20240727;07;2024;7860534;1;3;1;70;23;1;173.49817967;23;;1;1;3;2;;;48;5000000;2;;;;;;;2;;2;;2611;;;;
20240727;07;2024;7860536;1;2;1;70;23;1;276.06597058;23;1;;;;;;;;;1;7;0;2;1;3;2;2;;2;;.;5120;56;5619;
20240727;07;2024;7860537;1;1;1;70;23;1;128.08641392;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240727;07;2024;7860537;1;3;1;70;23;1;128.08641392;23;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
