PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240624;06;2024;7813748;1;1;1;70;70;1;112.00249967;70;1;;;;;;;;;1;2;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240624;06;2024;7813749;1;2;1;70;70;1;117.21870297;70;1;;;;;;;;;1;5;0;1;3;1;2;2;;2;;.;9111;97;9700;
20240624;06;2024;7813750;1;1;1;70;70;1;121.22876501;70;1;;;;;;;;;1;58;0;6;4;1;2;2;;2;;.;5211;47;4781;
20240624;06;2024;7813753;1;1;1;70;70;1;129.30996555;70;1;;;;;;;;;1;180;0;8;1;6;2;2;;2;;.;4323;49;4921;
20240624;06;2024;7813753;1;2;1;70;70;1;129.30996555;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813753;1;5;1;70;70;1;129.30996555;70;1;;;;;;;;;1;120;0;8;4;1;2;2;;2;;.;9411;56;5619;
20240624;06;2024;7813755;1;1;1;70;70;1;66.34735736;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813755;1;2;1;70;70;1;66.34735736;70;1;;;;;;;;;1;48;0;3;2;10;2;2;;2;;.;4120;84;8412;
20240624;06;2024;7813755;1;4;1;70;70;1;66.34735736;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813756;1;1;1;70;70;1;148.58722581;70;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;9313;41;4112;
20240624;06;2024;7813756;1;2;1;70;70;1;148.58722581;70;1;;;;;;;;;1;36;0;1;3;1;2;2;;2;;.;9111;97;9700;
20240624;06;2024;7813756;1;4;1;70;70;1;148.58722581;70;1;;;;;;;;;1;3;0;3;1;10;2;2;;2;;.;9112;86;8610;
20240624;06;2024;7813756;1;6;1;70;70;1;148.58722581;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813757;1;4;1;70;70;1;145.01606658;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813758;1;2;1;70;70;1;108.10219106;70;;1;1;7;1;;;48;2500000;1;12;0;1;2;10;2;2;;2;;2635;2635;84;8412;
20240624;06;2024;7813759;1;1;1;70;70;1;114.63043508;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813759;1;2;1;70;70;1;114.63043508;70;1;;;;;;;;;1;36;0;4;1;2;2;2;;2;;.;5223;47;4771;
20240624;06;2024;7813760;1;1;1;70;70;1;148.34170716;70;;1;1;9;1;;;48;1300000;1;4;0;1;1;10;2;2;;2;;4110;4229;86;8610;
20240624;06;2024;7813760;1;2;1;70;70;1;148.34170716;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813762;1;1;1;70;70;1;147.36172722;70;;1;1;4;1;;;48;1300000;1;24;0;6;1;4;2;2;;1;800000;9313;9313;41;4111;
20240624;06;2024;7813763;1;1;1;70;70;1;110.61893248;70;1;;;;;;;;;1;240;0;5;2;10;2;3;;2;;.;9112;84;8412;
20240624;06;2024;7813763;1;3;1;70;70;1;110.61893248;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813764;1;3;1;70;70;1;144.11490568;70;;1;1;7;1;;;40;800000;1;24;0;3;2;9;2;2;;2;;5120;5120;85;8513;
20240624;06;2024;7813765;1;1;1;70;70;1;176.79194897;70;1;;;;;;;;;1;24;0;5;2;10;2;3;;2;;.;3123;36;3600;
20240624;06;2024;7813766;1;1;1;70;70;1;141.96096335;70;1;;;;;;;;;1;120;0;8;3;1;2;2;;2;;.;9111;97;9700;
20240624;06;2024;7813766;1;2;1;70;70;1;141.96096335;70;1;;;;;;;;;1;48;0;4;3;1;2;2;;2;;.;9111;97;9700;
20240624;06;2024;7813767;1;3;1;70;70;1;193.19425585;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813768;1;2;1;70;70;1;192.52579985;70;1;;;;;;;;;1;8;0;3;1;4;2;2;;2;;.;5223;47;4755;
20240624;06;2024;7813770;1;3;1;70;70;1;161.85149235;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813771;1;3;1;70;70;1;156.35061367;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813771;1;4;1;70;70;1;156.35061367;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813772;1;1;1;70;70;1;138.7311452;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813772;1;2;1;70;70;1;138.7311452;70;1;;;;;;;;;1;6;0;8;1;3;2;2;;2;;.;7536;15;1522;
20240624;06;2024;7813774;1;1;1;70;70;1;168.37328473;70;1;;;;;;;;;1;48;0;8;1;5;2;2;;2;;.;8342;41;4111;
20240624;06;2024;7813776;1;1;1;70;70;1;164.94571393;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813776;1;3;1;70;70;1;164.94571393;70;;2;1;25;1;;;48;1300000;1;6;0;8;4;1;2;2;;2;;8323;8323;49;4921;
20240624;06;2024;7813776;1;7;1;70;70;1;164.94571393;70;;2;1;52;1;;;48;2000000;2;;;;;;;2;;2;;2266;;;;
20240624;06;2024;7813777;1;1;1;70;70;1;123.46542449;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813778;1;2;1;70;70;1;173.62764441;70;;1;1;11;1;;;48;1500000;1;4;0;1;1;10;2;2;;2;;4311;4311;86;8610;
20240624;06;2024;7813778;1;3;1;70;70;1;173.62764441;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813778;1;5;1;70;70;1;173.62764441;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813779;1;1;1;70;70;1;145.05814642;70;1;;;;;;;;;1;120;0;5;2;10;2;3;;2;;.;3312;84;8412;
20240624;06;2024;7813780;1;6;1;70;70;1;163.74884016;70;1;;;;;1;;30;500000;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813781;1;1;1;70;70;1;154.14427843;70;;1;1;9;1;;;48;1300000;1;12;0;1;1;10;2;2;;2;;5414;5414;80;8010;
20240624;06;2024;7813781;1;3;1;70;70;1;154.14427843;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813782;1;1;1;70;70;1;180.10877771;70;;1;1;8;1;;;48;1300000;1;12;0;4;1;10;2;2;;2;;5414;5414;80;8010;
20240624;06;2024;7813783;1;2;1;70;70;1;171.62241164;70;;1;1;8;3;;;40;600000;1;24;0;3;4;1;2;2;;2;;9111;9111;81;8121;
20240624;06;2024;7813784;1;2;1;70;70;1;168.26174359;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813787;1;4;1;70;70;1;162.65832721;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813788;1;1;1;70;70;1;138.87393464;70;1;;;;;2;5;;2000000;1;6;1;3;4;1;2;2;;2;;.;2611;69;6910;
20240624;06;2024;7813789;1;1;1;70;70;1;145.88810995;70;1;;;;;;;;;1;240;1;4;4;1;2;2;;2;;.;8321;49;4921;
20240624;06;2024;7813790;1;1;1;70;70;1;105.49977528;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813790;1;2;1;70;70;1;105.49977528;70;1;;;;;;;;;1;290;2;5;1;5;2;3;;2;;.;8332;47;4754;
20240624;06;2024;7813791;1;2;1;70;70;1;99.412260972;70;;2;1;16;1;;;48;1300000;2;;;;;;;2;;2;;5223;;;;
20240624;06;2024;7813792;1;2;1;70;70;1;101.52838771;70;;1;1;1;1;;;48;2500000;1;0;2;8;1;7;2;2;;1;1300000;2411;4311;94;9499;
20240624;06;2024;7813795;1;2;1;70;70;1;107.02116915;70;1;;;;;;;;;1;480;3;3;1;5;2;2;;2;;.;5131;56;5611;
20240624;06;2024;7813796;1;2;1;70;70;1;115.0055246;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813797;1;2;1;70;70;1;126.97299226;70;;2;1;50;2;;;48;2000000;1;12;1;1;2;10;2;2;;2;;4110;4110;84;8413;
20240624;06;2024;7813799;1;1;1;70;70;1;150.58008123;70;;1;1;3;4;;;48;1300000;1;0;3;8;4;1;2;2;;2;;3123;3123;41;4111;
20240624;06;2024;7813799;1;3;1;70;70;1;150.58008123;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813800;1;2;1;70;70;1;144.15959177;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813800;1;3;1;70;70;1;144.15959177;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813801;1;1;1;70;70;1;150.72086692;70;1;;;;;;;;;1;36;2;3;1;7;2;2;;2;;.;2263;41;4112;
20240624;06;2024;7813802;1;1;1;70;70;1;120.6028478;70;1;;;;;;;;;1;360;2;3;4;1;2;2;;2;;.;7531;14;1410;
20240624;06;2024;7813804;1;1;1;70;70;1;127.78391622;70;1;;;;;;;;;1;84;2;5;1;5;2;3;;2;;.;2433;46;4653;
20240624;06;2024;7813804;1;2;1;70;70;1;127.78391622;70;1;;;;;;;;;1;400;2;3;1;5;2;2;;2;;.;5230;47;4761;
20240624;06;2024;7813804;1;3;1;70;70;1;127.78391622;70;;1;1;4;1;;;48;1500000;1;30;2;8;1;5;2;2;;2;;4311;4311;64;6422;
20240624;06;2024;7813807;1;1;1;70;70;1;129.85834454;70;1;;;;;;;;;1;98;0;3;1;8;2;2;;2;;.;2341;85;8530;
20240624;06;2024;7813807;1;2;1;70;70;1;129.85834454;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813810;1;1;1;70;70;1;128.95680319;70;1;;;;;;;;;1;132;1;1;1;4;2;3;;2;;.;3212;86;8691;
20240625;06;2024;7813812;1;2;1;70;70;1;221.15318026;70;1;;;;;;;;;1;240;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240625;06;2024;7813813;1;2;1;70;70;1;133.98716758;70;;2;1;16;1;;;40;1300000;1;18;0;8;1;10;2;2;;2;;2310;2310;85;8544;
20240625;06;2024;7813814;1;2;1;70;70;1;162.15328659;70;1;;;;;;;;;1;120;2;3;4;1;2;2;;2;;.;7531;14;1410;
20240625;06;2024;7813815;1;1;1;70;70;1;92.398085661;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813815;1;2;1;70;70;1;92.398085661;70;1;;;;;;;;;1;108;0;6;1;2;2;2;;2;;.;5223;47;4711;
20240625;06;2024;7813816;1;3;1;70;70;1;170.64996227;70;1;;;;;;;;;1;12;1;3;1;4;2;2;;2;;.;5223;10;1081;
20240625;06;2024;7813817;1;1;1;70;70;1;213.63839831;70;;1;1;6;1;;;48;2500000;1;3;2;8;4;1;2;2;;2;;2411;2411;69;6920;
20240625;06;2024;7813818;1;1;1;70;70;1;269.6726347;70;1;;;;;1;;48;650000;1;120;2;3;3;1;2;2;;2;;.;9111;97;9700;
20240625;06;2024;7813818;1;3;1;70;70;1;269.6726347;70;1;;;;;;;;;1;2;1;8;1;2;2;2;;2;;.;7123;43;4330;
20240625;06;2024;7813818;1;4;1;70;70;1;269.6726347;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813819;1;2;1;70;70;1;210.41505248;70;1;;;;;;;;;1;24;2;3;1;2;2;2;;2;;.;5223;47;4721;
20240625;06;2024;7813821;1;1;1;70;70;1;136.05684814;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813821;1;2;1;70;70;1;136.05684814;70;;1;1;4;1;;;48;800000;1;2;2;6;4;1;2;2;;2;;9211;9214;81;8130;
20240625;06;2024;7813821;1;3;1;70;70;1;136.05684814;70;;1;1;6;1;;;48;1300000;2;;;;;;;2;;2;;3511;;;;
20240625;06;2024;7813821;1;4;1;70;70;1;136.05684814;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813822;1;1;1;70;70;1;162.32974815;70;1;;;;;;;;;1;48;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240625;06;2024;7813822;1;2;1;70;70;1;162.32974815;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813824;1;2;1;70;70;1;143.74242814;70;1;;;;;;;;;1;168;0;4;4;1;2;2;;2;;.;5141;96;9602;
20240625;06;2024;7813825;1;2;1;70;70;1;112.74007143;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813826;1;2;1;70;70;1;131.45511391;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813827;1;1;1;70;70;1;106.48659685;70;1;;;;;;;;;1;240;2;4;4;1;2;2;;2;;.;6111;01;0113;
20240625;06;2024;7813827;1;2;1;70;70;1;106.48659685;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813827;1;3;1;70;70;1;106.48659685;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813828;1;1;1;70;70;1;132.68943041;70;1;;;;;;;;;1;72;2;5;1;10;2;3;;2;;.;8114;23;2394;
20240625;06;2024;7813828;1;2;1;70;70;1;132.68943041;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813828;1;3;1;70;70;1;132.68943041;70;;2;1;70;1;;;48;2000000;1;36;3;7;1;2;2;2;;2;;3422;3422;93;9311;
20240625;06;2024;7813828;1;5;1;70;70;1;132.68943041;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813829;1;2;1;70;70;1;103.51432552;70;1;;;;;;;;;1;96;0;5;1;2;2;2;;2;;.;5329;86;8622;
20240625;06;2024;7813829;1;3;1;70;70;1;103.51432552;70;;1;1;8;1;;;48;1600000;1;12;0;8;1;5;2;2;;2;;2149;2421;71;7112;
20240625;06;2024;7813829;1;6;1;70;70;1;103.51432552;70;1;;;;;;;;;1;48;0;5;3;1;2;3;;2;;.;9111;97;9700;
20240625;06;2024;7813830;1;1;1;70;70;1;101.40068811;70;1;;;;;;;;;1;240;0;3;1;3;2;2;;2;;.;4311;47;4754;
20240625;06;2024;7813831;1;2;1;70;70;1;117.31559709;70;1;;;;;;;;;1;12;2;8;3;1;2;2;;2;;.;9111;97;9700;
20240625;06;2024;7813831;1;3;1;70;70;1;117.31559709;70;;1;1;3;4;;;48;900000;1;1;2;8;4;1;2;2;;2;;7123;7123;43;4330;
20240625;06;2024;7813831;1;4;1;70;70;1;117.31559709;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813832;1;2;1;70;70;1;86.104461599;70;1;;;;;;;;;1;96;2;6;4;1;2;2;;2;;.;3322;47;4792;
20240625;06;2024;7813832;1;3;1;70;70;1;86.104461599;70;;2;1;32;1;;;48;2000000;1;8;1;6;4;1;2;2;;2;;2341;9111;81;8121;
20240625;06;2024;7813833;1;2;1;70;70;1;112.74007143;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240625;06;2024;7813836;1;1;1;70;70;1;183.01451714;70;1;;;;;;;;;1;96;0;5;3;1;2;2;;2;;.;9111;97;9700;
20240625;06;2024;7813836;1;3;1;70;70;1;183.01451714;70;1;;;;;;;;;1;60;0;8;1;10;2;2;;2;;.;4132;85;8544;
20240625;06;2024;7813836;1;4;1;70;70;1;183.01451714;70;1;;;;;;;;;1;6;0;8;1;5;2;2;;2;;.;9112;87;8730;
20240625;06;2024;7813836;1;7;1;70;70;1;183.01451714;70;1;;;;;;;;;1;11;0;5;1;10;2;2;;2;;.;5230;47;4771;
20240625;06;2024;7813838;1;1;1;70;70;1;137.75996024;70;1;;;;;;;;;1;6;0;8;1;6;2;2;;2;;.;7112;41;4111;
20240624;06;2024;7813842;1;2;1;70;73;1;391.81652701;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813842;1;3;1;70;73;1;391.81652701;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813843;1;1;1;70;73;1;539.39193431;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813843;1;2;1;70;73;1;539.39193431;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813843;1;3;1;70;73;1;539.39193431;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813843;1;4;1;70;73;1;539.39193431;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813843;1;5;1;70;73;1;539.39193431;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813844;1;2;1;70;73;1;415.28597752;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813844;1;4;1;70;73;1;415.28597752;73;;1;1;12;1;;;47;1000000;2;;;;;;;2;;2;;5141;;;;
20240624;06;2024;7813846;1;1;1;70;73;1;462.25924659;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813846;1;2;1;70;73;1;462.25924659;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813847;1;1;1;70;73;1;462.25924659;73;1;;;;;;;;;1;204;5;4;7;3;2;2;;2;;.;6112;01;0123;
20240624;06;2024;7813847;1;2;1;70;73;1;462.25924659;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813848;1;1;1;70;73;1;430.72513047;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813848;1;2;1;70;73;1;430.72513047;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813849;1;1;1;70;73;1;405.1747419;73;;2;1;48;4;;;46;1600000;2;;;;;;;1;2;2;;9313;;;;
20240624;06;2024;7813849;1;2;1;70;73;1;405.1747419;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813850;1;2;1;70;73;1;419.5677105;73;1;;;;;;;;;1;96;0;3;1;4;2;2;;2;;.;5131;56;5611;
20240624;06;2024;7813851;1;1;1;70;73;1;390.59838449;73;1;;;;;;;;;1;9;4;3;4;1;2;2;;2;;.;9112;81;8121;
20240624;06;2024;7813851;1;2;1;70;73;1;390.59838449;73;1;;;;;1;;40;1000000;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813852;1;2;1;70;73;1;543.6461918;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813852;1;3;1;70;73;1;543.6461918;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813855;1;1;1;70;73;1;203.44468219;73;1;;;;;;;;;1;276;5;8;3;1;2;2;;2;;.;9111;97;9700;
20240624;06;2024;7813855;1;2;1;70;73;1;203.44468219;73;;2;1;256;1;;;47;1000000;1;84;5;4;1;3;2;2;;2;;8156;8156;15;1522;
20240624;06;2024;7813855;1;3;1;70;73;1;203.44468219;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813855;1;4;1;70;73;1;203.44468219;73;;2;1;48;1;;;47;1000000;1;12;5;8;1;10;2;2;;2;;9313;9313;38;3811;
20240624;06;2024;7813856;1;2;1;70;73;1;293.68337708;73;1;;;;;;;;;1;24;1;3;1;6;2;2;;2;;.;4120;61;6110;
20240624;06;2024;7813857;1;1;1;70;73;1;160.03258565;73;1;;;;;;;;;1;192;5;4;4;1;2;2;;2;;.;3324;46;4620;
20240624;06;2024;7813857;1;2;1;70;73;1;160.03258565;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813857;1;3;1;70;73;1;160.03258565;73;1;;;;;;;;;1;168;5;3;1;9;2;2;;2;;.;9412;85;8530;
20240624;06;2024;7813857;1;4;1;70;73;1;160.03258565;73;;2;1;48;1;;;47;1300000;2;;;;;;;2;;2;;2512;;;;
20240624;06;2024;7813857;1;5;1;70;73;1;160.03258565;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813858;1;1;1;70;73;1;221.88443836;73;1;;;;;;;;;1;300;2;5;1;10;2;3;;2;;.;8154;32;3290;
20240624;06;2024;7813858;1;2;1;70;73;1;221.88443836;73;1;;;;;;;;;1;180;5;4;4;1;2;2;;2;;.;9112;81;8121;
20240624;06;2024;7813859;1;2;1;70;73;1;492.39528746;73;1;;;;;;;;;1;24;1;3;1;10;2;2;;2;;.;9412;47;4711;
20240624;06;2024;7813862;1;1;1;70;73;1;413.85466829;73;;2;1;105;4;;;48;1300000;1;24;5;1;1;4;2;2;;2;;8324;9621;47;4711;
20240624;06;2024;7813862;1;2;1;70;73;1;413.85466829;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813863;1;1;1;70;73;1;238.77432764;73;1;;;;;;;;;1;84;0;3;1;4;2;2;;2;;.;9112;56;5611;
20240624;06;2024;7813863;1;2;1;70;73;1;238.77432764;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813863;1;3;1;70;73;1;238.77432764;73;1;;;;;;;;;2;;;;;;;3;;2;;.;.;;.;
20240624;06;2024;7813865;1;5;1;70;73;1;251.35203533;73;;1;1;9;1;;;40;1300000;1;2;0;1;1;4;2;2;;2;;5131;5131;56;5611;
20240624;06;2024;7813867;1;1;1;70;73;1;294.31604003;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813867;1;2;1;70;73;1;294.31604003;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813867;1;4;1;70;73;1;294.31604003;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813868;1;2;1;70;73;1;161.65361067;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813868;1;3;1;70;73;1;161.65361067;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813868;1;4;1;70;73;1;161.65361067;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813869;1;2;1;70;73;1;190.88182807;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813869;1;3;1;70;73;1;190.88182807;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813870;1;1;1;70;73;1;376.45771608;73;1;;;;;;;;;1;180;1;5;1;10;2;3;;2;;.;5223;47;4759;
20240624;06;2024;7813871;1;1;1;70;73;1;279.51113799;73;1;;;;;;;;;1;96;2;5;1;9;2;3;;2;;.;8153;14;1410;
20240624;06;2024;7813871;1;4;1;70;73;1;279.51113799;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813872;1;3;1;70;73;1;409.66838157;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813874;1;1;1;70;73;1;334.37376028;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813875;1;2;1;70;73;1;496.53139264;73;1;;;;;;;;;1;52;1;9;1;2;2;2;;2;;.;9112;81;8121;
20240624;06;2024;7813878;1;1;1;70;73;1;271.32029015;73;;2;1;130;1;;;48;1700000;1;40;5;1;1;7;2;2;;2;;5414;5414;80;8010;
20240624;06;2024;7813878;1;2;1;70;73;1;271.32029015;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813878;1;5;1;70;73;1;271.32029015;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813880;1;1;1;70;73;1;292.43486188;73;1;;;;;;;;;1;48;0;7;1;4;2;2;;2;;.;2132;01;0121;
20240624;06;2024;7813880;1;2;1;70;73;1;292.43486188;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813881;1;2;1;70;73;1;309.29925844;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813881;1;3;1;70;73;1;309.29925844;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813884;1;2;1;70;73;1;316.07469852;73;1;;;;;;;;;1;120;0;3;2;10;2;2;;2;;.;4120;84;8424;
20240624;06;2024;7813885;1;1;1;70;73;1;316.07469852;73;1;;;;;;;;;1;60;0;5;1;7;2;3;;2;;.;2411;73;7310;
20240624;06;2024;7813885;1;2;1;70;73;1;316.07469852;73;1;;;;;;;;;1;240;0;3;5;3;2;2;;2;;.;1412;56;5629;
20240624;06;2024;7813886;1;3;1;70;73;1;369.72341333;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813887;1;3;1;70;73;1;438.06912769;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813888;1;2;1;70;73;1;301.67708666;73;1;;;;;;;;;1;24;1;2;1;7;2;2;;2;;.;5131;56;5611;
20240624;06;2024;7813888;1;4;1;70;73;1;301.67708666;73;;1;1;3;1;;;48;1300000;1;0;3;6;1;4;2;2;;2;;8153;8153;14;1410;
20240624;06;2024;7813890;1;2;1;70;73;1;316.07469852;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813891;1;1;1;70;73;1;209.9593214;73;1;;;;;;;;;1;144;1;5;1;6;2;3;;2;;.;1345;85;8513;
20240624;06;2024;7813891;1;3;1;70;73;1;209.9593214;73;1;;;;;;;;;1;48;1;4;1;6;2;2;;2;;.;3153;51;5111;
20240624;06;2024;7813894;1;1;1;70;73;1;398.53666445;73;1;;;;;;;;;1;60;5;3;4;1;2;2;;2;;.;5221;47;4711;
20240624;06;2024;7813894;1;2;1;70;73;1;398.53666445;73;;2;1;48;1;;;47;1300000;1;6;5;8;1;6;2;2;;2;;5120;7511;47;4723;
20240624;06;2024;7813894;1;3;1;70;73;1;398.53666445;73;;2;1;259;1;;;47;1300000;1;84;5;3;1;10;2;2;;2;;5230;5230;47;4721;
20240624;06;2024;7813895;1;2;1;70;73;1;319.99604528;73;;2;1;18;1;;;47;1300000;1;18;5;2;1;8;2;2;;2;;8153;8153;14;1410;
20240624;06;2024;7813896;1;1;1;70;73;1;522.51169509;73;1;;;;;;;;;1;350;5;5;2;10;2;3;;2;;.;8323;84;8412;
20240624;06;2024;7813896;1;2;1;70;73;1;522.51169509;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813896;1;3;1;70;73;1;522.51169509;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7813896;1;4;1;70;73;1;522.51169509;73;1;;;;;;;;;2;;;;;;;1;1;2;;.;.;;.;
20240624;06;2024;7813896;1;5;1;70;73;1;522.51169509;73;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
